Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00045501.JPEG	0.059077
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_34171.JPEG	-0.293776
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17140.JPEG	-0.374834
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14761.JPEG	-0.067471
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7881.JPEG	0.615388
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17192.JPEG	0.059757
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14112.JPEG	0.060107
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9470.JPEG	0.492709
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1300.JPEG	0.485854
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_20762.JPEG	0.116299
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12052.JPEG	0.059795
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_27220.JPEG	0.534266
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_11441.JPEG	-0.723558
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9881.JPEG	-0.016926
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17132.JPEG	0.331601
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_802.JPEG	-0.023293
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2340.JPEG	0.059293
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_21641.JPEG	0.159464
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_18020.JPEG	0.526702
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_34762.JPEG	-0.335577
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_26780.JPEG	0.234402
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15582.JPEG	0.160113
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15690.JPEG	0.278653
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_5970.JPEG	0.073087
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7671.JPEG	-0.427860
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6292.JPEG	0.252299
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6050.JPEG	-0.062648
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_20081.JPEG	0.117671
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2961.JPEG	-0.060362
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16672.JPEG	0.011869
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_481.JPEG	-0.258926
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_292.JPEG	-0.362426
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17382.JPEG	-0.029925
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_20250.JPEG	0.085141
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4631.JPEG	0.445413
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_501.JPEG	0.337795
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6992.JPEG	0.427864
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4210.JPEG	-0.459128
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16790.JPEG	0.029642
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_19300.JPEG	0.267139
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_18502.JPEG	0.024040
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_27850.JPEG	-0.081641
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7360.JPEG	0.555308
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4271.JPEG	0.274353
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14132.JPEG	-0.499691
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2350.JPEG	-0.417077
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15731.JPEG	0.594592
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_20532.JPEG	-0.222102
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31721.JPEG	0.368876
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6131.JPEG	-0.284077
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_13182.JPEG	0.347442
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_24620.JPEG	-0.079168
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2960.JPEG	0.360129
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_931.JPEG	0.536371
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8502.JPEG	-0.184140
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8890.JPEG	0.571668
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16782.JPEG	0.071733
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_19591.JPEG	0.186901
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_10820.JPEG	-0.164435
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_10302.JPEG	0.302632
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_10902.JPEG	0.067345
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8651.JPEG	0.354404
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2252.JPEG	-0.230148
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14740.JPEG	-0.019611
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1290.JPEG	0.236424
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_13440.JPEG	-0.355784
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_24542.JPEG	0.039749
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17281.JPEG	0.367871
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12642.JPEG	-0.605002
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8560.JPEG	0.357541
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15321.JPEG	0.336341
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7012.JPEG	0.317354
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17082.JPEG	0.138225
