Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6160.JPEG	-0.225095
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_41.JPEG	-0.291793
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_3271.JPEG	-0.009654
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9260.JPEG	0.233537
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16611.JPEG	-0.359740
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12880.JPEG	0.165936
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9390.JPEG	0.297437
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00024480.JPEG	0.202756
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12170.JPEG	0.246699
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_35692.JPEG	-0.106482
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_18591.JPEG	0.423600
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_5231.JPEG	0.031627
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7920.JPEG	0.055587
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_5910.JPEG	-0.375974
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31112.JPEG	0.144287
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31000.JPEG	-0.413137
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2102.JPEG	0.495832
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16542.JPEG	0.070400
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1310.JPEG	-0.433975
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_19862.JPEG	0.004997
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_851.JPEG	-0.099200
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2610.JPEG	0.109532
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2980.JPEG	-0.129841
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15441.JPEG	0.046006
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15071.JPEG	0.072562
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2541.JPEG	0.086599
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1210.JPEG	-0.093122
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1031.JPEG	-0.225839
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7822.JPEG	-0.191750
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16591.JPEG	0.308602
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17182.JPEG	-0.161536
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17261.JPEG	0.295339
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6471.JPEG	-0.193123
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2472.JPEG	0.160356
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_3161.JPEG	-0.246706
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6392.JPEG	0.295392
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_3881.JPEG	-0.000557
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_21831.JPEG	-0.194016
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_20290.JPEG	0.550549
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16861.JPEG	0.020140
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6881.JPEG	-0.166358
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7312.JPEG	0.516804
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8522.JPEG	0.233982
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1970.JPEG	0.164118
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2060.JPEG	0.158534
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_29900.JPEG	0.020254
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_27981.JPEG	0.413895
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4062.JPEG	-0.065461
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8692.JPEG	0.278525
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00045501.JPEG	-0.284073
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_34171.JPEG	-0.161999
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17140.JPEG	-0.223754
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14761.JPEG	-0.163701
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7881.JPEG	0.524316
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17192.JPEG	0.031125
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14112.JPEG	-0.456213
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9470.JPEG	0.290609
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1300.JPEG	0.090834
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_20762.JPEG	0.109889
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12052.JPEG	0.173117
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_27220.JPEG	0.597929
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_11441.JPEG	-0.599355
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9881.JPEG	0.084538
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17132.JPEG	-0.360212
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_802.JPEG	-0.126464
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2340.JPEG	0.211638
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_21641.JPEG	-0.075577
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_18020.JPEG	0.484320
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_34762.JPEG	0.171069
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_26780.JPEG	0.152836
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15582.JPEG	0.044186
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15690.JPEG	0.081049
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_5970.JPEG	-0.279816
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7671.JPEG	-0.639494
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6292.JPEG	0.039504
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6050.JPEG	0.053566
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_20081.JPEG	0.081283
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2961.JPEG	-0.140947
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16672.JPEG	0.267329
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_481.JPEG	-0.259525
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_292.JPEG	-0.656943
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17382.JPEG	-0.013297
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_20250.JPEG	0.117276
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4631.JPEG	0.288326
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_501.JPEG	0.338027
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6992.JPEG	0.325586
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4210.JPEG	-0.375158
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16790.JPEG	0.055278
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_19300.JPEG	0.011819
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_18502.JPEG	0.041457
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_27850.JPEG	0.407988
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7360.JPEG	-0.314997
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4271.JPEG	0.132389
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14132.JPEG	-0.351647
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2350.JPEG	0.033458
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15731.JPEG	0.561685
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_20532.JPEG	-0.398390
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31721.JPEG	0.350676
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6131.JPEG	-0.099361
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_13182.JPEG	0.358001
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_24620.JPEG	0.194251
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2960.JPEG	0.343219
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_931.JPEG	0.145902
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8502.JPEG	-0.152742
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8890.JPEG	0.498061
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16782.JPEG	-0.358944
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_19591.JPEG	0.450452
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_10820.JPEG	-0.181021
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_10302.JPEG	0.488579
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_10902.JPEG	-0.017043
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8651.JPEG	-0.197787
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2252.JPEG	-0.359383
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14740.JPEG	-0.070271
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1290.JPEG	0.068094
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_13440.JPEG	-0.246024
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_24542.JPEG	0.093516
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17281.JPEG	0.423928
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12642.JPEG	-0.502983
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8560.JPEG	0.258058
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15321.JPEG	0.136177
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7012.JPEG	0.147166
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17082.JPEG	0.147679
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14632.JPEG	0.364158
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6552.JPEG	0.077997
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_5230.JPEG	-0.197225
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14391.JPEG	0.345089
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_5500.JPEG	-0.342173
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00046651.JPEG	0.298115
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9612.JPEG	-0.368165
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14351.JPEG	-0.281052
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8241.JPEG	0.400000
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16280.JPEG	-0.060010
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_13510.JPEG	-0.135016
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4001.JPEG	0.109604
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14120.JPEG	0.145924
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16092.JPEG	0.182125
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00017801.JPEG	0.189229
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_11122.JPEG	-0.248230
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1011.JPEG	0.375085
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2562.JPEG	0.511496
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7400.JPEG	0.209974
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31930.JPEG	0.072121
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15980.JPEG	0.085750
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_11821.JPEG	0.536274
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_36420.JPEG	-0.265803
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_3470.JPEG	0.206559
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_502.JPEG	0.279810
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_35991.JPEG	-0.287706
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1960.JPEG	-0.565972
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1082.JPEG	0.016129
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9942.JPEG	-0.016016
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16291.JPEG	0.501985
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_19192.JPEG	0.481206
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_30141.JPEG	-0.054605
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_30092.JPEG	-0.117488
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_25302.JPEG	0.361255
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4472.JPEG	-0.439522
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_22892.JPEG	0.113486
