Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet/val/n03065424/ILSVRC2012_val_00001351.JPEG	-0.674711
/data/data0/Bhargava/imagenet/val/n03065424/ILSVRC2012_val_00007436.JPEG	0.113332
/data/data0/Bhargava/imagenet/val/n03065424/ILSVRC2012_val_00011283.JPEG	0.220378
/data/data0/Bhargava/imagenet/val/n03065424/ILSVRC2012_val_00036319.JPEG	0.110941
/data/data0/Bhargava/imagenet/val/n03065424/ILSVRC2012_val_00047502.JPEG	0.215800
/data/data0/Bhargava/imagenet/val/n03065424/ILSVRC2012_val_00020012.JPEG	-0.046486
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00006252.JPEG	0.476902
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00039432.JPEG	0.218848
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00040010.JPEG	-0.468923
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00003181.JPEG	0.446183
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00020175.JPEG	-0.184070
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00021975.JPEG	-0.104234
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00036056.JPEG	0.262326
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00041219.JPEG	-0.172437
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00044368.JPEG	0.135729
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00001079.JPEG	0.056707
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00031618.JPEG	0.663744
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00021031.JPEG	0.063772
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00003835.JPEG	0.272027
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00013028.JPEG	0.520150
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00039476.JPEG	0.284723
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00047144.JPEG	0.343881
